zip_code,centroid_x,centroid_y
24934,1735860.668669329,-530185.7797963348
20686,2028992.007347324,-467149.04732691235
19806,2053317.7310601505,-275066.44127368135
25090,1628130.2396043958,-575925.675844181
25102,1616362.3326895216,-577272.2465795231
20746,1970189.3794711577,-408245.19417505054
25108,1576649.5902637132,-609350.2528629774
25109,1564932.3344316815,-547311.7106525904
07436,2118166.651999793,-104703.14965707796
07439,2088546.593869759,-109026.22429461805
25287,1539341.423777064,-503756.39097737375
07660,2141483.749473755,-117927.71625097973
25504,1534054.4724391862,-572176.5393009606
25505,1561978.0531608365,-606409.60225288
21045,1967011.840355753,-366059.9549117194
07670,2144645.485528528,-109384.28313129426
25510,1550744.7737592245,-566759.6655588708
25512,1533782.5712928786,-594517.5160524508
07050,2127385.7881956496,-132796.16076853924
24946,1707975.9972248678,-554259.2387407519
20689,2002606.3417480313,-418275.4159700159
24951,1693852.5180059122,-637530.2263865543
19807,2048204.744296208,-272444.2019406732
20695,1972929.4699851528,-436339.69783667
20701,1972520.9967776828,-373492.51222423324
24954,1723021.7252909318,-544773.737322751
24962,1682014.020761424,-620066.1505207393
19809,2058519.0526586336,-274017.7851322318
07058,2115559.5463549336,-125004.092823376
07104,2132673.3584783683,-131155.6769861857
25112,1576313.3045140903,-561905.571370292
25119,1626006.655869648,-590371.5341457794
25121,1577437.1027192033,-615331.9710076774
19962,2080075.419179075,-348024.897277207
07106,2128602.415795108,-135523.73831427682
20748,1968949.688464775,-410900.9688262154
25124,1570944.7203537126,-535765.9975691938
07440,2116766.629405643,-115185.76394850416
25301,1588744.7634204614,-562514.733304043
07442,2115577.6425513374,-108984.33195546492
20854,1939574.363831128,-394043.50576462114
25514,1519183.6765746686,-608683.4061294191
07676,2133566.3512965813,-104682.64743560045
21048,1951743.7828407313,-336724.1511329775
25515,1535156.642081229,-528034.3531814514
25517,1523934.7477113877,-604411.055393683
21050,1991385.5015317623,-314546.4825690551
25520,1537386.6710448577,-550345.8571643726
21051,1989742.420593636,-328319.4805078544
21052,1998749.5558573748,-357038.8271797914
21053,1961850.3691392094,-310746.0729904107
07701,2153296.7607979155,-172482.87342803495
21056,2003103.0456411988,-370400.30446471676
21060,1988135.0640744162,-364226.3053604595
07719,2160175.4412205294,-192883.68135364042
25545,1535737.2723088062,-562045.4181055326
25601,1567883.6044023724,-623054.5277063879
25621,1582122.8024261026,-646307.4314165529
25630,1596752.4848892963,-623978.4996931095
07728,2141350.512963111,-192415.59762528454
25651,1577480.398015241,-654201.8310526874
07731,2150318.805633978,-198345.57623032684
25674,1538282.8957555206,-628558.7270238008
25537,1530278.1398238742,-554618.4469560964
20706,1972099.3320521312,-392666.79060289415
24974,1705482.900118801,-615181.9107915631
24976,1698749.6412889876,-615520.2836388705
24977,1679935.1936021317,-592107.4492054813
24983,1701025.037924577,-623409.4716975581
19902,2080802.4698754055,-341038.2587285198
07107,2131413.277314533,-132222.82291907832
20861,1954665.0941672246,-376606.720263399
07452,2129674.376529237,-109331.95995078456
20872,1932617.061642238,-366055.8797393628
07457,2113825.1605285555,-110779.36738307332
20874,1930608.076511716,-385547.56735730614
20876,1933674.3573091112,-375579.8856314396
25304,1592949.2414982857,-566827.3119329999
25305,1590300.3871449986,-563811.4782731553
20877,1939217.0322846926,-381725.40694937576
07462,2093066.792710461,-93147.2523501862
07463,2127827.5346557777,-103640.00818791833
07465,2112991.719168946,-104184.65971868129
20879,1939581.8710105421,-378217.13555171917
20880,1940381.9746423315,-381383.3578068468
20882,1940168.9316606566,-370837.01124446385
20886,1937401.7870722483,-377724.26418167824
25311,1594741.5133598938,-559798.6453834071
25607,1589515.9803579503,-627541.3534093603
21120,1966349.2562909354,-314760.455096059
07723,2163177.467583947,-182256.0259470073
25634,1586056.9369773087,-634156.7245040844
07730,2143518.8336862945,-167943.9723661878
07703,2157418.478397083,-176604.99513233907
07704,2156388.6229219753,-171296.55473166695
25524,1554756.0353882997,-608754.5927068318
07711,2163053.111837679,-183757.7622588813
21061,1984361.85619459,-366239.72969453357
21071,1960429.5407794088,-335427.4529102263
25678,1567012.1719255827,-653750.1416003604
10550,2154327.0194466435,-107469.72790471879
10560,2158077.69812785,-55565.622641868846
07063,2115998.8697421937,-155804.56989832112
24984,1711957.4788236124,-632520.0608395333
20708,1971119.9768809907,-383626.2432488185
20710,1966570.0991184001,-397008.7866865458
20714,2005544.4172965586,-412231.5393133575
19934,2068802.0557579743,-350181.77064132836
25036,1623221.7182375763,-572896.7427176269
19940,2092430.1148203767,-413766.093053592
07078,2120892.7777507002,-138041.01983973203
20735,1973818.4820581863,-417261.58809483825
19947,2100370.634368698,-388203.99067433365
25067,1607882.6452672577,-574362.6467901408
19952,2074319.6316492031,-367815.1935866911
25025,1609199.0608609028,-564433.5218957157
25053,1574520.4213525413,-600476.8767131921
25054,1609036.6916799224,-584108.484122167
20720,1976540.1222566022,-387690.57104376826
07108,2131602.2267262847,-136741.6148669488
20758,2000416.253222307,-411401.9294380615
25130,1586106.103151446,-600119.4039381794
20762,1974730.4037659694,-410334.15590552345
25139,1623162.5739806786,-582236.7680424551
20896,1949960.1121925,-390931.1105177649
20899,1936844.591526556,-381974.54956004466
07470,2120603.961669584,-113757.79483967974
07480,2105509.2494733776,-102271.78511583788
25312,1583813.9889537792,-551000.0315466217
25313,1576315.2850147015,-557965.4235056576
20902,1954075.6163421725,-388747.3856348741
20903,1959669.651157326,-389754.21869782044
07502,2125548.7272632835,-115560.17998059068
25320,1584436.812053839,-541741.975597893
25404,1871106.7149973596,-360703.7514229852
21001,2009051.2706184175,-318322.1597838929
07717,2163974.933972044,-188951.60514093252
25530,1509238.6426680554,-579438.2996602727
25535,1521279.7781727272,-582395.4146610125
21074,1953654.1897218614,-321957.4724143397
07720,2163825.57541236,-187772.31206230255
25547,1570637.1039962631,-615165.9553279934
21076,1976741.2907139014,-367614.56330564315
21078,2012407.9313122192,-310641.9616934822
25555,1512213.8517966715,-592605.8347681549
25557,1548968.4466344637,-600181.7441094565
25022,1586310.2627237947,-621360.8142463895
19941,2094510.4487971135,-375851.124066184
20711,1993154.7665043636,-405262.2451978592
20712,1963335.0554564623,-397827.92246283876
07065,2129059.680911026,-151237.88832078266
19904,2068932.259282238,-339394.3659553892
24986,1720648.1715451065,-581873.6358415358
24991,1693312.30729138,-577563.1909572091
25002,1625458.7597310415,-579354.2519326456
25003,1578168.8711291295,-576363.2443792385
20715,1980653.1907032381,-387726.95267053245
20764,2004181.1650881693,-398579.18972164765
07503,2129507.151949449,-116773.74053859104
07504,2129998.3198251147,-114914.3047225414
25405,1867960.7230678801,-370566.94659596024
21077,1978916.326431138,-368165.86540613417
25559,1538025.4985384992,-576501.7485139336
21085,1998591.5749083033,-328989.06169096613
25560,1563562.9287184,-557171.5184989683
07724,2155648.480683464,-179096.59977241373
25565,1565450.7107844676,-595320.5019925849
21090,1980013.9107296173,-361909.7836994441
25570,1524124.934111887,-590076.3379253249
07726,2134831.56212545,-187704.66486368637
25571,1545168.3521698024,-578689.4282347312
25573,1564588.1055209504,-582104.762559877
07727,2152113.528017053,-191438.6023067299
25617,1587591.2515019632,-632057.1390289619
25005,1613638.4893091582,-530393.2843686879
19931,2086142.9949056073,-404903.7199542029
07069,2115295.132074304,-151635.52946175617
25011,1567414.0302209887,-548953.7824859582
07110,2131827.703121662,-125286.29651244858
20765,2000703.1827320948,-398315.6143428877
25141,1632204.3232252728,-520509.1813436045
25142,1584592.4477024677,-586471.0669876831
07111,2129079.3865533047,-137437.16536739923
25148,1603686.9265525446,-595306.7630667558
08023,2060939.4663904281,-281366.7806219451
21286,1981694.1859187358,-337523.07181065634
21409,2004082.9681919594,-377017.3076315812
26202,1676430.0596171333,-556396.1457377083
26203,1671163.6728813779,-522653.1421846368
21521,1774688.3671808662,-379250.41289245134
21530,1812670.2462357085,-353150.53000742133
26241,1729453.2668334898,-464059.3714110466
08053,2104221.6748044193,-247484.08841815556
21545,1785793.184022638,-359123.35672354954
26263,1758127.753941328,-452089.26368699357
26269,1739016.9618303957,-438603.88779621734
26266,1681898.6938753445,-531250.3621815833
21401,1996125.4269326606,-382804.59020068287
26205,1672311.2732669201,-546563.1352535079
21239,1982039.3931389188,-343095.13259097637
21240,1980709.992728709,-365717.6300981177
26563,1675174.0031066453,-412495.5067519268
08240,2145127.0950134597,-278392.5955607363
21856,2077782.7039973962,-434504.3749063745
21866,2070186.5548574128,-480274.107469451
21867,2084834.2052318542,-459092.14070838643
07750,2161493.0934326863,-172617.9159233234
25810,1630029.0842725744,-640982.9258841184
26170,1603470.174734944,-443386.4186393153
21634,2045669.5503246328,-449773.51411469403
21635,2043969.707724009,-327450.51669905323
21636,2056789.8553383143,-360337.9465585194
26354,1698826.5659115356,-421905.9224891786
26361,1674406.0051684894,-426006.919800991
21640,2053235.9482742806,-356241.68615417223
21641,2048333.9145688391,-375691.0369989313
26574,1681166.7924096917,-401998.9006983165
26575,1656619.4417149369,-392065.64250811277
26581,1646221.6364972782,-398296.85865763866
08028,2091376.6741776047,-271236.8511657841
08029,2090939.9772290983,-253998.84881403364
21244,1966985.274445365,-351132.26437307755
21250,1975105.5983807452,-357928.6380914218
21251,1983052.2415990056,-344577.0577233632
21252,1979196.8605007462,-340550.3286338322
26178,1622562.204464287,-473491.98255492875
08030,2085293.8059669023,-249992.63124373832
25818,1637039.2580696587,-607636.7824610551
07756,2163915.120317403,-186528.24849874576
25820,1650115.6532443422,-644995.625960192
25823,1642435.2049756313,-628657.9557999036
25825,1650885.560153638,-628859.9620484028
26366,1672553.8808982882,-424441.5931088438
26372,1680000.2581993756,-471412.21755096613
08088,2121238.0065922765,-244211.12006282047
21643,2062371.456545347,-403387.59448520024
21648,2036373.236124004,-427622.7733525755
08092,2160042.169918199,-253745.9877320671
21652,2026442.9423947642,-405964.2396199109
26412,1662984.8377676865,-483225.4693893126
21669,2032988.4595985552,-433064.7617171817
21675,2054867.312322794,-447162.9272301821
26431,1676811.2837840295,-422386.2976067647
21677,2041379.3448760575,-428601.15368326224
21679,2036252.8705555766,-379324.72549239465
08107,2087515.3779753076,-247235.89343911601
26456,1638553.0835068293,-444367.0803602128
21713,1888737.8513193452,-351156.9868936252
26404,1675522.118838772,-427889.6306313446
26405,1713251.3194812874,-431850.6995483608
08243,2142989.795389373,-318698.17319412995
21773,1897954.2711338566,-347281.0980498361
08246,2136290.712930621,-317289.29298474523
26586,1687602.4895631108,-404036.9681920587
08031,2087954.11177828,-251936.80281719245
26181,1565197.0587005145,-469873.86193874327
08034,2094341.4281071816,-245273.7488398016
26187,1580200.4395892303,-448115.3523099621
21403,2002507.2664404213,-386430.0499508384
21405,1995012.3843081917,-378432.49611648254
08036,2105137.9658686444,-233496.0702329181
26201,1693077.1581772512,-463355.3496754255
08038,2068266.7955741975,-304532.2164836858
08039,2078888.0002075725,-275960.00431210943
25826,1628907.2558199114,-642468.3485187705
07758,2149008.4656166523,-165567.55361917563
25827,1634661.0586272676,-622159.4066996835
21163,1960668.1348062244,-352265.35813716694
25832,1647643.6053724622,-620556.8789612304
07760,2158829.781279783,-169453.97307188617
25836,1631459.1126132896,-617374.7974463445
21201,1981228.1111974707,-351535.1514986604
07762,2163695.8474344495,-193618.68508711242
25841,1652905.2105839767,-639180.8715920611
08110,2087325.8872188253,-239672.82770048676
08090,2085754.778161024,-260727.0748400784
21645,2034421.3971818264,-332672.88964667317
08091,2103487.934697262,-254202.6326906194
21647,2023727.456464832,-396650.69403688604
26378,1669602.6742650284,-455069.69942681666
21650,2047270.1879369607,-329628.0488141614
08093,2085019.1479991414,-253517.02846868418
26385,1676700.9281379574,-449163.9196655685
21651,2044848.6473140845,-336773.8342435379
21654,2039845.2970159694,-405029.87375534856
26408,1680769.3652728968,-443090.76162375946
21655,2055197.491528171,-393644.0771757706
21657,2043245.4359036258,-372974.2038417721
08094,2105193.5497160894,-271855.4183047082
08247,2139090.8637577277,-331881.7736851697
08042,2118012.001323694,-224997.98237383363
26206,1685454.6031477663,-537757.1709019428
08043,2099860.6433555363,-250694.73362483003
26209,1721444.5101157385,-526206.3828017472
26215,1685273.999577433,-497648.6219042574
26217,1681280.4354810969,-511368.1908756527
26228,1685120.5464274986,-493651.9996056112
21520,1751019.521475632,-375439.7030041598
26230,1703098.1123210043,-501988.11027818336
08049,2092846.7563235604,-251797.30730797516
21524,1790774.7271228298,-356932.1633089339
25849,1632743.9175737514,-623396.783212587
21204,1977371.1035945083,-339988.2622918429
07803,2094854.2107187586,-130444.38336269515
07820,2076957.5730273877,-130000.49730551521
25854,1649268.0808187472,-574342.449658139
08095,2114225.866005076,-269656.9157325965
26411,1646520.094178571,-453950.3125482172
21658,2031339.2727340637,-377982.88639593206
26415,1624689.4098871057,-445669.42505125725
21660,2051561.075092137,-370225.16980662337
21662,2032530.0280277438,-404121.7417537514
08098,2075913.6793525487,-282453.6277617105
26421,1629012.780590094,-457727.784460761
08102,2083042.5688023977,-243430.83830801197
26424,1688557.5828706583,-432198.7482656538
21664,2057182.9956628934,-409179.88626181515
26425,1728152.7380737434,-418807.7678916284
08103,2084270.302224485,-245009.45754281228
21668,2047486.7388813456,-344003.11308366887
26587,1672316.8083713443,-409146.36380165594
08248,2144669.7182628927,-312960.82149145467
21776,1935278.139430136,-338815.5944877028
26590,1666766.6162540345,-392303.5654438995
21780,1900950.2272296671,-330198.336670343
21523,1774012.1627003734,-387618.7988085423
26237,1701156.758301441,-478988.46013016737
21529,1792741.7970776733,-355224.1141980972
26238,1694235.168436951,-451447.92295340355
08051,2083661.3021365681,-262794.0300630407
25855,1638542.0949559037,-598141.1296991855
25862,1643772.9595143034,-580419.4576890833
25865,1626440.789625202,-624960.0340836883
25868,1651474.3784086579,-580080.2828170405
25873,1637664.0003639366,-620028.3954653589
25875,1618670.0941788044,-633787.3713180824
25878,1637742.553646975,-624385.5572838046
25879,1641743.3934494306,-592818.0456602107
25882,1625361.3308010653,-639756.4690460837
25916,1615836.5313917256,-633394.6020296571
25917,1629369.0387492164,-595800.5131765469
25921,1635311.068446179,-627374.468862762
25942,1650512.686682284,-585443.7932842314
07836,2087802.4699691834,-136338.68673139083
25978,1663896.150972738,-627977.0274795755
07860,2072196.5752484438,-116381.24942436663
21666,2015449.6163471313,-383176.1028193595
26426,1655919.0302912202,-439419.71609639656
21777,1907279.403004127,-374670.6935423123
08052,2093222.8647108586,-240205.5637014609
21536,1761919.5003562341,-370360.4958190432
21538,1764364.6267734417,-399174.84080156055
26253,1726830.6677978158,-477224.5442480731
26259,1721469.7934333645,-476529.8046373835
21540,1775756.0398095907,-387516.8352363327
21541,1748197.027627108,-385335.7773818799
21542,1781637.537018897,-372707.67636525416
26003,1629386.4007299289,-355935.4843931615
26031,1625353.0853733823,-364589.20838298457
07874,2084504.2967496335,-127865.97324504369
07880,2072412.614569688,-138184.90878621812
21218,1981823.129635049,-347219.89062915544
07833,2057203.39685668,-140808.79614762438
26032,1634754.2621192653,-341156.3515372359
25936,1649187.2388883035,-596961.9026571957
25951,1669193.581604829,-623672.2905883186
25985,1670327.9762151253,-611685.6536064193
07869,2097454.195013533,-133492.33151760366
25880,1635949.06604877,-606049.6272522651
21206,1986902.2187214224,-344677.181365101
07825,2062758.5773523394,-128422.80438125756
25902,1642363.3936182049,-640504.1911968397
25904,1630753.4684808208,-603120.1184300217
25907,1647341.2609672057,-605401.2512913664
07827,2070064.6742553238,-89951.36019317652
21209,1975194.982456873,-344234.2315633458
07834,2103495.214022146,-126536.1264089457
21671,2022571.0803674748,-409535.23752695654
21672,2057938.778599679,-447908.6164670188
08104,2084925.831506527,-246997.9587321653
08251,2127869.8072194266,-337938.74388922326
21781,1880043.280937496,-348348.5560041379
26601,1664047.9464256295,-512676.23731980665
26611,1644068.4730855187,-492940.1483189257
26621,1669976.0003037297,-501050.1943418181
26623,1644921.0761888444,-514405.265337957
08270,2130146.2457708446,-309468.2672589635
26627,1666320.282427756,-498033.7189472745
21543,1779341.1666912562,-367479.19641165854
26261,1687653.8855348,-558041.8651229468
26264,1735170.8940252087,-500319.5249309279
26267,1705129.39899561,-469050.89901488845
26268,1732004.8251502477,-486669.8048359895
21550,1750594.6850345125,-403925.5145184211
08056,2077862.0260543814,-264879.2752370914
26271,1746089.6226267624,-444549.3284258602
26275,1714946.9364433778,-459984.569466355
08057,2096689.0873832852,-235866.3810092447
26288,1691961.3648667152,-521625.5895337649
26292,1745312.640247833,-432806.6101415974
26293,1720779.9826249643,-481655.595184763
26296,1752674.2223455322,-476873.1032265282
08069,2064367.3301169563,-278684.8093737819
25913,1616637.8270572268,-629819.0506007036
25915,1634659.6399814135,-636238.8534589312
21207,1972350.9416969563,-350732.5568698381
07828,2082545.9671098476,-133560.39005742743
07830,2084088.4719823494,-152484.35709608422
25920,1628778.856751267,-629494.5708648353
21208,1970160.240576619,-344384.8297900411
25932,1630055.170019414,-621208.8582367484
21210,1978297.6706616199,-344953.3161894727
07838,2069906.4052823172,-137188.09549226685
21211,1978877.3664017038,-348301.5205922704
26435,1695880.0296441577,-431968.83477106097
26436,1642905.3818654676,-441516.74853421113
26438,1675066.7360643311,-428370.0214498834
21790,1910572.5736840134,-376092.36500064726
08316,2119641.1258707577,-310931.1679718518
21795,1874205.0273867594,-348728.699315495
26656,1629089.6608113402,-565601.0607935094
26662,1663571.8878416661,-555838.7931611023
26691,1668438.41420631,-538638.394621789
21801,2089365.2441681328,-425985.38624983747
26714,1818275.1183255,-411027.72641537245
26731,1783548.2500198686,-422953.9003055255
26755,1811007.9712619798,-415016.3061890726
08349,2109425.096893596,-315982.8336490416
21821,2073353.7780385814,-455844.05182401376
26801,1808879.9350978683,-427345.10647687246
21835,2060223.5063669598,-416996.0260297261
26804,1757325.1117992965,-489678.43417704577
21788,1907254.7325153146,-338014.028256316
26710,1789563.3682751413,-403165.9139425319
26743,1779003.8590282383,-408386.64992763597
26631,1667447.3383864984,-492914.8561955307
26636,1635627.1814650653,-507851.0045207823
26638,1631944.17072364,-504261.79938992765
21791,1927756.5826227826,-338174.1991198437
08302,2087832.9084234058,-302218.18794434087
08310,2114584.9607199556,-283431.9836327989
26320,1630918.8222568857,-430745.009735186
08080,2089488.5550862812,-264329.8617750017
26330,1684353.410406976,-432404.40391787724
26338,1656186.9902070276,-462632.35166374175
08083,2094035.6599555544,-252982.27586562163
21629,2059407.2696275208,-378879.1660510766
08085,2072382.3097938988,-269869.161312662
26362,1617949.1403785225,-463728.3003112312
26369,1674032.3349663864,-429535.5215780932
26291,1716745.1581870583,-521944.24482524354
08089,2114303.9395786147,-261293.43850344158
26276,1729481.7706565077,-450709.5207141852
21557,1785806.7661833633,-379950.3263544363
26278,1712246.6341797903,-478782.2403991283
08059,2087472.2195179611,-249965.00928878455
26280,1713928.6600214108,-490841.31148140854
26282,1709742.4947702584,-514570.24881778064
21561,1763117.6375266165,-388123.990660516
26283,1723299.5271139743,-448539.3832573951
26285,1716479.95999658,-468002.7043468805
21562,1775763.0395824402,-384423.01268066355
08060,2107774.859492016,-228744.5222668048
08061,2080798.9103698162,-261481.1137754973
08062,2082480.646502916,-271533.6241267298
08063,2080585.1247359216,-254136.8331512956
07842,2100537.0133461696,-120732.44786801092
25962,1667023.728121249,-588035.0888090256
25971,1664233.8680311413,-644928.9950722926
07843,2088144.93757446,-125341.2970221536
08105,2085498.168580233,-242689.86006537243
26440,1709467.7816982844,-421440.6201065584
21678,2022991.6269765317,-337026.8490593672
26443,1645236.38556815,-467194.21417197987
26444,1720379.0644624147,-414194.5791834021
26447,1671786.4274682146,-479515.25883244455
26448,1658861.4497553648,-425094.58828926244
26451,1671266.8071436149,-445262.0348712478
08108,2089027.1450959337,-245946.91175547315
08311,2095682.9974794562,-313017.433522429
21793,1916477.0994841675,-347577.1953318212
21794,1952346.367119948,-359723.0918284082
08314,2120914.2814340726,-318067.2528216412
08317,2124235.695416389,-294870.5136077674
26651,1652859.3419239435,-551445.9966853077
26660,1667062.5547707053,-543874.8617912685
26676,1675196.1401367588,-564135.7651987502
21797,1943422.698785127,-358131.4581731695
08318,2090974.132740961,-287458.55296029977
08319,2126252.3740217304,-298880.8304383555
08320,2097747.704247474,-305495.284871011
26684,1658663.334140099,-567888.694911173
08322,2100795.4483520486,-277521.0969833898
26690,1634801.952434345,-567254.2885587781
08065,2088335.452085822,-235825.04398676258
26298,1701427.3284629516,-524618.4132470684
21607,2048759.1444085836,-350144.7111853445
21610,2024408.0145941805,-330470.6897861456
08070,2062001.3094150566,-288507.37174259976
08072,2072291.0551207934,-294672.428200242
07846,2070051.3682970027,-127998.93592928286
07847,2092735.8641583691,-130273.89312034281
25977,1662714.835066677,-607668.5378740993
07849,2091046.1286009874,-121011.7408368615
07850,2089028.4141412077,-128920.82306595914
21213,1984329.4587392756,-348275.8660326269
07852,2089503.5121340025,-131533.1032515006
25981,1673420.06683322,-573576.1308699413
25984,1683565.9462639566,-579090.5418731277
07856,2090859.315865842,-126947.21044242928
07865,2074151.7688610528,-147859.33867661832
21215,1974708.8215671096,-347519.74707960594
26030,1625027.5457976714,-340042.0083850375
21701,1918384.3005210436,-351964.32267730345
08109,2088789.6184551797,-241845.77412081993
08201,2150529.1139474823,-284223.15614606725
21704,1918003.0201270864,-363329.29714709433
21705,1913341.3128074172,-357871.46039128926
08204,2130364.6376863318,-344048.8461949351
21711,1856616.5111447333,-343588.3808767237
26505,1698240.9471292282,-387181.65507828817
21714,1905081.0223438437,-360007.61782385694
21716,1898163.5311190023,-372723.9885694483
21717,1913578.7589746974,-365979.98139704176
08326,2111800.1629580404,-283002.67218546715
08328,2099767.18903763,-281959.67045498325
08073,2101695.5574230105,-230729.1141384607
08074,2087182.0641541986,-270265.0626460213
08075,2094376.4598846307,-230720.99433025
21617,2036201.3467458978,-363838.18495299603
21619,2020076.0608784447,-381103.64212157985
26323,1679226.800976896,-436661.6741647786
07871,2087123.6709790495,-113061.76749577727
07876,2091216.2224033258,-134605.17548020784
07878,2104703.2877349174,-128018.51362487244
26034,1624387.4296353434,-296776.42311862385
26035,1630311.4608117242,-323624.8946678637
26036,1640353.477759869,-363080.9629160341
26038,1625820.4001314794,-368969.9168331841
21219,1998154.4728773986,-354036.4485722501
07885,2094924.6884372712,-124099.1240042098
26040,1624884.8402515585,-366830.88196948497
07920,2104825.606446875,-150178.82249221884
07922,2115137.8892020746,-147816.59606525282
26056,1624764.5913033113,-305069.61175138154
07935,2111124.901269203,-141817.88023515375
21222,1992550.5804614949,-351788.90607981116
07977,2096567.010741708,-149782.76593736667
07979,2090303.192980982,-151517.94436180344
08005,2154995.534770475,-243510.9289791226
26148,1609576.1668355025,-475244.68911490653
21718,1895934.7599603466,-364584.91563894774
21723,1948433.9730125465,-357223.13361693226
26525,1724942.1357864242,-380040.19650323514
08226,2146979.7402469167,-303722.0166187141
21766,1825196.9553262403,-353200.77814880584
08242,2131644.009408722,-337973.9133445471
21774,1924138.0054634637,-354806.915222518
26610,1662573.1738389062,-530869.4365957484
26624,1649153.0103969285,-506162.342684693
26629,1661843.537433421,-520622.2498130883
26547,1712957.5428812164,-399374.09165817517
21737,1949831.1281111115,-365434.86145591736
08215,2137707.127155277,-268664.2326721347
21719,1897529.8185744798,-327880.6179148271
08210,2133427.1248689685,-325430.4371004812
08212,2127681.3961199857,-348329.4898019386
08329,2113647.4315666207,-312161.21713569376
26704,1819200.0612608737,-398054.66793128056
26705,1737779.0503892305,-414948.9062909753
26711,1828981.7171319397,-393488.90413641854
26716,1743277.9980120775,-420443.6385764453
26717,1769551.5447464907,-404242.3715714593
26719,1799219.1477026495,-378875.5596933418
08330,2129759.48503255,-286904.9767394106
26726,1783981.464699289,-393635.5965347819
26335,1657016.329864121,-489024.4970308898
21626,2053878.3457244316,-441756.10899115447
21627,2059938.8966807222,-452070.04125084804
08081,2101709.2055112156,-263155.9241665117
21628,2040274.115211817,-340804.8893552327
26337,1607024.8946065092,-456646.9864646525
26339,1648712.0675611661,-425664.8885658492
08084,2095481.1486726278,-253973.78440377445
26346,1614157.509985313,-448784.704666
26347,1692866.805253295,-433144.17725584505
26348,1654026.238823826,-420008.28426688176
26351,1641138.0187193316,-484211.7287140145
08016,2102580.258003535,-223400.42751319712
08020,2079786.0960404954,-262736.8233814158
08026,2099362.782942758,-252244.1606163688
26059,1634026.850697192,-354549.7640570117
08003,2097267.6760119596,-247003.1809480223
26149,1624782.340094619,-425412.44668153377
07960,2105989.703327154,-137892.92076986455
26147,1622080.945716977,-490394.80614470283
26041,1628690.94988692,-375837.5331097007
07921,2095985.5529293441,-156317.45736576425
26047,1623392.2684212504,-304124.89241601876
26050,1618182.7690394716,-297471.0107037437
07924,2100635.151048981,-146428.2583411142
07926,2099872.4390821788,-138011.0236061819
21722,1864701.0272473288,-341632.4662499652
21727,1911795.749901822,-325734.4344604949
21733,1880760.9035827715,-350617.4787886833
21810,2088130.3404805637,-437032.32233725506
26750,1776871.9409580901,-387159.996432258
08340,2119699.6506475895,-296688.3134844967
08341,2110370.559265182,-285626.45858834154
26753,1795697.8272707728,-372595.96960717556
25653,1569335.7870580642,-626611.6126324272
25688,1559505.6961293127,-650371.5808768215
21122,1997340.4455808485,-367633.47949037544
21132,1985361.8447622699,-303435.0567084776
25702,1526945.746247495,-566269.9534471323
07748,2149193.0316421743,-169735.20970399847
07755,2160911.487180131,-181427.62632505313
21161,1975121.0343255915,-310705.91001334466
25831,1656257.8349983988,-592176.756267205
25837,1645482.11306709,-582780.8451247491
25846,1637793.3403543795,-600119.750842206
25857,1639316.8811262527,-635317.7683838976
25870,1626051.7778447994,-635516.6249189373
21158,1937402.8505279634,-323277.8289207944
21221,1996598.303384444,-347451.2008393703
07927,2108225.5271700257,-132869.8347275842
26055,1627005.31202408,-392819.1222105792
07928,2114587.148900023,-141972.0170279374
07930,2091137.3704929478,-142984.98064239437
26060,1637094.692023176,-349998.3941118965
07931,2095869.2214162473,-150225.50838242442
07932,2114602.195811169,-135939.53789133503
07934,2093529.4494688378,-149509.76527745702
07939,2105546.005410227,-151882.9883213411
26070,1630694.7347791172,-334821.2506926706
26074,1631266.4761546957,-344024.9253899607
21734,1883654.0590873868,-343323.49764034804
26508,1703333.4152405974,-391870.4093268182
21738,1948608.9636152482,-362823.2574895998
26519,1726471.490896559,-391520.1861828787
26520,1711919.2180858487,-401054.2510552342
08345,2101903.0801994894,-315595.090056793
08346,2116442.148327429,-277891.5515219485
08348,2115815.734206951,-308166.32154204586
21811,2125987.767819755,-421844.3201246712
26757,1805548.1386396897,-398185.65149051766
08350,2117635.2420188067,-286685.4260548757
07751,2138947.872721437,-177043.22916811367
21160,1994635.8463210417,-299348.7406124455
07801,2097333.0032003727,-123329.66218941157
25690,1558639.5860273435,-644657.5904254749
25692,1567222.7747021993,-651136.0756549886
25696,1566460.6528958464,-646378.7214269575
25699,1538996.1705924738,-617917.4574598541
21128,1992361.2303795277,-335349.45526279043
21130,2011250.255802007,-321580.64396719006
07735,2140759.8645222094,-167084.40012178614
21131,1978944.8556546315,-327856.8685353425
07738,2150042.614925888,-176071.89978926186
07739,2157629.2899942882,-173972.02597441117
25701,1521898.611496521,-575373.8567959248
21133,1963302.1937590744,-347204.98902770487
07740,2162495.5732595045,-177093.1338658524
25811,1633160.8961566698,-637428.8651858423
25817,1619711.5872160548,-622691.9429283626
21223,1979014.8709929632,-353436.7944577621
07961,2111091.3583829105,-136624.3934450667
07970,2099298.4457581476,-137244.9674667422
08001,2076525.5289093363,-292264.35212603805
26101,1572799.9634852868,-465066.3102193443
26104,1579973.9967936617,-458820.14303297177
21226,1988842.2583673205,-359042.1826049009
08004,2112797.880662463,-257175.76066469224
26105,1574929.3957297832,-453637.5039753727
26133,1567510.9356328254,-479347.11595216754
26521,1672902.083482389,-386251.9979583495
08352,2097617.735055085,-294907.085536249
